"면부","교육 서비스업",89665,77977,8039,3061,588,33660,29135,2791,1470,264,56005,48842,5248,1591,324
"면부","보건업 및 사회복지 서비스업",97738,92208,1121,4113,296,17694,15296,363,1948,87,80044,76912,758,2165,209
"면부","예술, 스포츠 및 여가관련 서비스업",32841,23928,6554,1386,973,17509,12394,4040,865,210,15332,11534,2514,521,763
"면부","협회 및 단체, 수리 및 기타 개인 서비스업",76229,43056,25666,3895,3612,46028,27153,15712,2687,476,30201,15903,9954,1208,3136
"면부","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",4515,1909,480,39,2087,338,117,64,3,154,4177,1792,416,36,1933
"면부","국제 및 외국기관",389,383,6,,,332,332,,,,57,51,6,,
"서울특별시","계",4704568,3643562,602651,360585,97770,2676084,1997273,397116,260127,21568,2028484,1646289,205535,100458,76202
"서울특별시","농업, 임업 및 어업",7322,2349,3461,684,828,4854,1551,2555,556,192,2468,798,906,128,636
"서울특별시","광업",2642,2337,112,188,5,1618,1362,100,156,,1024,975,12,32,5
"서울특별시","제조업",520126,399392,53986,51611,15137,340883,255319,39976,43017,2571,179243,144073,14010,8594,12566
"서울특별시","전기, 가스, 증기 및 수도사업",15349,14790,210,329,20,12030,11571,163,290,6,3319,3219,47,39,14
"서울특별시","하수 · 폐기물 처리, 원료재생 및 환경복원업",9427,7897,647,769,114,7056,5778,581,675,22,2371,2119,66,94,92
"서울특별시","건설업",270512,210206,36609,20625,3072,239265,184522,34611,19210,922,31247,25684,1998,1415,2150
"서울특별시","도매 및 소매업",802667,524812,162263,86092,29500,448380,274408,104373,63383,6216,354287,250404,57890,22709,23284
"서울특별시","운수업",224101,150748,63909,8335,1109,189685,119477,62299,7558,351,34416,31271,1610,777,758
"서울특별시","숙박 및 음식점업",399075,264074,56215,56420,22366,168858,104506,26945,31467,5940,230217,159568,29270,24953,16426
"서울특별시","출판, 영상, 방송통신 및 정보서비스업",282216,252827,16703,12125,561,191549,168718,12365,10310,156,90667,84109,4338,1815,405
"서울특별시","금융 및 보험업",256604,231316,18546,6394,348,134434,121289,9211,3865,69,122170,110027,9335,2529,279
"서울특별시","부동산업 및 임대업",156276,107162,32184,14680,2250,107211,74158,21811,10702,540,49065,33004,10373,3978,1710
"서울특별시","전문, 과학 및 기술 서비스업",340178,285391,27017,26496,1274,214398,173443,18339,22398,218,125780,111948,8678,4098,1056
"서울특별시","사업시설관리 및 사업지원 서비스업",253541,223747,16746,10282,2766,147229,126730,11807,7820,872,106312,97017,4939,2462,1894
"서울특별시","공공행정, 국방 및 사회보장 행정",150400,150241,72,80,7,96724,96609,47,61,7,53676,53632,25,19,
"서울특별시","교육 서비스업",371857,315175,37057,16623,3002,131401,110414,12255,7483,1249,240456,204761,24802,9140,1753
"서울특별시","보건업 및 사회복지 서비스업",300562,270561,3306,26145,550,74811,55907,1286,17466,152,225751,214654,2020,8679,398
"서울특별시","예술, 스포츠 및 여가관련 서비스업",95354,63816,22558,7195,1785,52232,33957,12712,5055,508,43122,29859,9846,2140,1277
"서울특별시","협회 및 단체, 수리 및 기타 개인 서비스업",213150,143849,48454,15129,5718,109944,74722,25519,8636,1067,103206,69127,22935,6493,4651
"서울특별시","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",29676,19404,2557,365,7350,1466,783,161,12,510,28210,18621,2396,353,6840
"서울특별시","국제 및 외국기관",3533,3468,39,18,8,2056,2049,,7,,1477,1419,39,11,8
"부산광역시","계",1525412,1145384,222655,110742,46631,893610,655835,148017,81858,7900,631802,489549,74638,28884,38731
"부산광역시","농업, 임업 및 어업",15282,3839,7201,881,3361,9275,2777,5403,767,328,6007,1062,1798,114,3033
"부산광역시","광업",326,274,22,19,11,273,232,22,19,,53,42,,,11
"부산광역시","제조업",280936,235493,18418,20450,6575,206718,172722,14874,18147,975,74218,62771,3544,2303,5600
"부산광역시","전기, 가스, 증기 및 수도사업",9118,9020,42,56,,7511,7413,42,56,,1607,1607,,,
"부산광역시","하수 · 폐기물 처리, 원료재생 및 환경복원업",5625,4615,490,399,121,4551,3730,444,357,20,1074,885,46,42,101
"부산광역시","건설업",106386,81000,15931,7991,1464,95636,72765,15151,7458,262,10750,8235,780,533,1202
"부산광역시","도매 및 소매업",245700,144047,62007,25202,14444,130892,71674,38213,18654,2351,114808,72373,23794,6548,12093
"부산광역시","운수업",112623,77960,29492,4535,636,100101,66895,28845,4221,140,12522,11065,647,314,496
"부산광역시","숙박 및 음식점업",141102,84198,25247,19565,12092,51523,27026,10908,10938,2651,89579,57172,14339,8627,9441
"부산광역시","출판, 영상, 방송통신 및 정보서비스업",24102,21383,1564,1056,99,15885,13852,1121,886,26,8217,7531,443,170,73
"부산광역시","금융 및 보험업",50622,43874,5333,1325,90,23083,20125,2259,687,12,27539,23749,3074,638,78
"부산광역시","부동산업 및 임대업",44153,30553,9316,3528,756,27890,19375,5890,2509,116,16263,11178,3426,1019,640
"부산광역시","전문, 과학 및 기술 서비스업",50434,41267,4481,4340,346,33324,25913,3501,3862,48,17110,15354,980,478,298
"부산광역시","사업시설관리 및 사업지원 서비스업",56665,50435,3622,1932,676,34440,29930,2780,1542,188,22225,20505,842,390,488
"부산광역시","공공행정, 국방 및 사회보장 행정",51537,51536,1,,,34643,34642,1,,,16894,16894,,,
"부산광역시","교육 서비스업",111200,94428,11343,5031,398,38756,32537,3804,2320,95,72444,61891,7539,2711,303
"부산광역시","보건업 및 사회복지 서비스업",115338,107504,913,6716,205,25093,20221,363,4445,64,90245,87283,550,2271,141
"부산광역시","예술, 스포츠 및 여가관련 서비스업",22948,14862,5353,1947,786,11831,7326,3025,1295,185,11117,7536,2328,652,601
"부산광역시","협회 및 단체, 수리 및 기타 개인 서비스업",74849,45049,21184,5651,2965,41787,26430,11332,3684,341,33062,18619,9852,1967,2624
"부산광역시","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",6230,3823,683,118,1606,215,73,33,11,98,6015,3750,650,107,1508
"부산광역시","국제 및 외국기관",236,224,12,,,183,177,6,,,53,47,6,,
"대구광역시","계",1081625,785658,175161,85928,34878,638873,445750,121568,65482,6073,442752,339908,53593,20446,28805
"대구광역시","농업, 임업 및 어업",16140,1930,9386,703,4121,9652,1150,7381,567,554,6488,780,2005,136,3567
"대구광역시","광업",305,242,17,46,,264,201,17,46,,41,41,,,
"대구광역시","제조업",231709,187987,18826,18634,6262,166616,133421,15370,16892,933,65093,54566,3456,1742,5329
"대구광역시","전기, 가스, 증기 및 수도사업",4507,4409,26,72,,3557,3459,26,72,,950,950,,,
"대구광역시","하수 · 폐기물 처리, 원료재생 및 환경복원업",3583,2838,327,366,52,3035,2411,285,327,12,548,427,42,39,40
"대구광역시","건설업",77986,55599,14562,6777,1048,70674,50117,13937,6398,222,7312,5482,625,379,826
"대구광역시","도매 및 소매업",164622,90994,44968,18887,9773,92371,46687,29543,14474,1667,72251,44307,15425,4413,8106
"대구광역시","운수업",49999,26454,20795,2348,402,45886,23105,20477,2217,87,4113,3349,318,131,315
"대구광역시","숙박 및 음식점업",87933,50550,17133,12411,7839,31442,14964,7993,6737,1748,56491,35586,9140,5674,6091
"대구광역시","출판, 영상, 방송통신 및 정보서비스업",18745,16216,1485,975,69,12827,10778,1164,870,15,5918,5438,321,105,54
"대구광역시","금융 및 보험업",36161,30927,4081,1105,48,17635,15079,1839,714,3,18526,15848,2242,391,45
"대구광역시","부동산업 및 임대업",27369,18091,6394,2510,374,17984,11751,4269,1885,79,9385,6340,2125,625,295
"대구광역시","전문, 과학 및 기술 서비스업",34029,26096,3758,3932,243,23139,16454,3103,3547,35,10890,9642,655,385,208
"대구광역시","사업시설관리 및 사업지원 서비스업",40544,35685,2877,1517,465,26280,22417,2423,1328,112,14264,13268,454,189,353
"대구광역시","공공행정, 국방 및 사회보장 행정",45296,45283,,,13,31070,31070,,,,14226,14213,,,13
"대구광역시","교육 서비스업",92471,78258,9711,4169,333,31618,26655,2892,1977,94,60853,51603,6819,2192,239
"대구광역시","보건업 및 사회복지 서비스업",81656,74247,746,6551,112,18911,14280,282,4311,38,62745,59967,464,2240,74
"대구광역시","예술, 스포츠 및 여가관련 서비스업",15552,9668,3919,1349,616,8709,5377,2245,954,133,6843,4291,1674,395,483
"대구광역시","협회 및 단체, 수리 및 기타 개인 서비스업",47753,26645,15656,3518,1934,26091,15365,8288,2166,272,21662,11280,7368,1352,1662
"대구광역시","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",3988,2262,494,58,1174,164,61,34,,69,3824,2201,460,58,1105
"대구광역시","국제 및 외국기관",1277,1277,,,,948,948,,,,329,329,,,
"인천광역시","계",1363924,1054601,187622,89057,32644,811084,611998,127234,64530,7322,552840,442603,60388,24527,25322
"인천광역시","농업, 임업 및 어업",18765,1922,11511,621,4711,11399,1523,8598,522,756,7366,399,2913,99,3955
"인천광역시","광업",973,868,33,70,2,742,637,33,70,2,231,231,,,
"인천광역시","제조업",294993,256021,16056,18893,4023,208887,178961,12697,16385,844,86106,77060,3359,2508,3179
"인천광역시","전기, 가스, 증기 및 수도사업",6999,6824,87,76,12,5937,5793,80,62,2,1062,1031,7,14,10
"인천광역시","하수 · 폐기물 처리, 원료재생 및 환경복원업",6370,5261,590,421,98,5158,4253,503,390,12,1212,1008,87,31,86
"인천광역시","건설업",92286,68904,15458,6763,1161,82749,61623,14564,6252,310,9537,7281,894,511,851
"인천광역시","도매 및 소매업",197512,127047,43471,18974,8020,108447,65107,27951,13745,1644,89065,61940,15520,5229,6376
"인천광역시","운수업",93564,65638,24118,3298,510,79156,52645,23375,2997,139,14408,12993,743,301,371
"인천광역시","숙박 및 음식점업",103467,63472,18557,13995,7443,37899,20186,8361,7419,1933,65568,43286,10196,6576,5510
