"강원도","남자","65세이상",16611,13490,96,423,21,437,1295,77,274,498,0
"강원도","여자","계",178574,66919,1531,20482,313,3778,46961,2418,6934,29206,32
"강원도","여자","15 - 19세",7199,578,55,2061,52,330,1451,245,899,1528,0
"강원도","여자","20 - 24세",25263,1612,320,4085,125,754,6079,868,2421,8989,10
"강원도","여자","25 - 29세",19435,3552,85,1586,52,204,5142,357,1145,7301,11
"강원도","여자","30 - 34세",19792,5539,97,2476,11,131,6591,357,658,3932,0
"강원도","여자","35 - 39세",19411,6413,163,2749,0,290,6677,239,516,2353,11
"강원도","여자","40 - 44세",16572,5777,296,2059,33,414,6006,123,366,1498,0
"강원도","여자","45 - 49세",19884,9390,254,2087,30,522,5674,40,478,1409,0
"강원도","여자","50 - 54세",19487,11419,157,1477,10,601,4390,128,235,1070,0
"강원도","여자","55 - 59세",15194,10034,62,1096,0,390,2774,30,165,643,0
"강원도","여자","60 - 64세",9131,6816,32,420,0,131,1403,21,20,288,0
"강원도","여자","65세이상",7206,5789,10,386,0,11,774,10,31,195,0
"충청북도","계","계",520759,206605,3379,90991,1733,31129,80377,22470,16470,66226,1379
"충청북도","계","15 - 19세",17262,1788,62,10473,44,411,2135,287,705,1357,0
"충청북도","계","20 - 24세",47632,6635,103,17951,104,1878,7748,1471,3102,8508,132
"충청북도","계","25 - 29세",61650,11099,271,15826,314,3901,11477,3880,3042,11447,393
"충청북도","계","30 - 34세",74693,17531,495,14889,516,5344,15129,5860,2912,11658,359
"충청북도","계","35 - 39세",66383,19120,690,11790,384,5131,12541,4244,2052,10256,175
"충청북도","계","40 - 44세",49632,16365,438,7408,165,4234,9960,2357,1454,7091,160
"충청북도","계","45 - 49세",51873,23593,550,6160,132,3910,8604,1925,1184,5697,118
"충청북도","계","50 - 54세",54788,33138,545,4036,54,3215,6307,1622,826,5013,32
"충청북도","계","55 - 59세",43847,31388,214,1612,20,1991,3772,638,622,3580,10
"충청북도","계","60 - 64세",26367,21870,11,571,0,699,1651,145,327,1093,0
"충청북도","계","65세이상",26632,24078,0,275,0,415,1053,41,244,526,0
"충청북도","남자","계",321140,113097,3079,54051,1625,28839,42352,20605,10866,45247,1379
"충청북도","남자","15 - 19세",4596,1142,32,1728,33,237,873,64,108,379,0
"충청북도","남자","20 - 24세",17125,4447,93,5310,72,1391,2466,935,695,1584,132
"충청북도","남자","25 - 29세",43142,6233,271,12923,260,3793,6848,3503,2233,6685,393
"충청북도","남자","30 - 34세",54470,9687,495,12244,505,5267,9077,5566,2475,8795,359
"충청북도","남자","35 - 39세",45857,10445,663,8406,384,4917,6745,4060,1698,8364,175
"충청북도","남자","40 - 44세",32908,8846,409,4972,165,3998,5204,2255,1105,5794,160
"충청북도","남자","45 - 49세",31894,11633,448,3894,132,3606,4342,1861,953,4907,118
"충청북도","남자","50 - 54세",33333,17169,464,2793,54,2884,3332,1547,654,4404,32
"충청북도","남자","55 - 59세",25301,16026,193,1154,20,1768,1876,638,468,3148,10
"충청북도","남자","60 - 64세",15117,11910,11,437,0,616,892,135,264,852,0
"충청북도","남자","65세이상",17397,15559,0,190,0,362,697,41,213,335,0
"충청북도","여자","계",199619,93508,300,36940,108,2290,38025,1865,5604,20979,0
"충청북도","여자","15 - 19세",12666,646,30,8745,11,174,1262,223,597,978,0
"충청북도","여자","20 - 24세",30507,2188,10,12641,32,487,5282,536,2407,6924,0
"충청북도","여자","25 - 29세",18508,4866,0,2903,54,108,4629,377,809,4762,0
"충청북도","여자","30 - 34세",20223,7844,0,2645,11,77,6052,294,437,2863,0
"충청북도","여자","35 - 39세",20526,8675,27,3384,0,214,5796,184,354,1892,0
"충청북도","여자","40 - 44세",16724,7519,29,2436,0,236,4756,102,349,1297,0
"충청북도","여자","45 - 49세",19979,11960,102,2266,0,304,4262,64,231,790,0
"충청북도","여자","50 - 54세",21455,15969,81,1243,0,331,2975,75,172,609,0
"충청북도","여자","55 - 59세",18546,15362,21,458,0,223,1896,0,154,432,0
"충청북도","여자","60 - 64세",11250,9960,0,134,0,83,759,10,63,241,0
"충청북도","여자","65세이상",9235,8519,0,85,0,53,356,0,31,191,0
"충청남도","계","계",772647,425419,3453,91420,2115,42418,87806,24942,17508,73785,3781
"충청남도","계","15 - 19세",22220,5937,21,9686,10,1230,2408,163,1037,1728,0
"충청남도","계","20 - 24세",65533,19807,141,17486,180,4202,7793,1969,3253,10488,214
"충청남도","계","25 - 29세",87875,30692,377,15380,456,7167,11084,4644,3249,14032,794
"충청남도","계","30 - 34세",99299,38396,382,15357,687,7744,14275,6080,2864,12620,894
"충청남도","계","35 - 39세",88813,38210,635,11355,312,6215,14116,4965,2060,9839,1106
"충청남도","계","40 - 44세",80324,41506,660,8076,177,5032,11692,2906,1675,8023,577
"충청남도","계","45 - 49세",77815,48300,545,6394,143,4193,9591,1804,980,5678,187
"충청남도","계","50 - 54세",86030,62452,307,3943,129,3447,7815,1454,1009,5474,0
"충청남도","계","55 - 59세",76020,61050,290,2441,21,2113,5090,680,708,3618,9
"충청남도","계","60 - 64세",45477,39464,53,775,0,756,2417,158,372,1482,0
"충청남도","계","65세이상",43241,39605,42,527,0,319,1525,119,301,803,0
"충청남도","남자","계",485697,248177,3145,55756,2007,39850,48034,22955,11245,50747,3781
"충청남도","남자","15 - 19세",8332,3970,21,1681,0,945,916,42,164,593,0
"충청남도","남자","20 - 24세",32210,13723,94,6604,136,3503,3376,1134,672,2754,214
"충청남도","남자","25 - 29세",63080,19492,356,12673,433,6974,7091,4343,2355,8569,794
"충청남도","남자","30 - 34세",71010,22409,362,12639,666,7577,8554,5721,2413,9775,894
"충청남도","남자","35 - 39세",59664,21593,575,8155,312,6050,7657,4745,1652,7819,1106
"충청남도","남자","40 - 44세",52347,23990,569,5063,177,4833,6317,2826,1296,6699,577
"충청남도","남자","45 - 49세",47087,25892,506,3937,143,3904,5033,1765,762,4958,187
"충청남도","남자","50 - 54세",50578,33551,277,2555,119,3128,3996,1422,739,4791,0
"충청남도","남자","55 - 59세",44521,33490,290,1611,21,1957,2774,680,591,3098,9
"충청남도","남자","60 - 64세",27795,23483,53,517,0,720,1314,158,330,1220,0
"충청남도","남자","65세이상",29073,26584,42,321,0,259,1006,119,271,471,0
"충청남도","여자","계",286950,177242,308,35664,108,2568,39772,1987,6263,23038,0
"충청남도","여자","15 - 19세",13888,1967,0,8005,10,285,1492,121,873,1135,0
"충청남도","여자","20 - 24세",33323,6084,47,10882,44,699,4417,835,2581,7734,0
"충청남도","여자","25 - 29세",24795,11200,21,2707,23,193,3993,301,894,5463,0
"충청남도","여자","30 - 34세",28289,15987,20,2718,21,167,5721,359,451,2845,0
"충청남도","여자","35 - 39세",29149,16617,60,3200,0,165,6459,220,408,2020,0
"충청남도","여자","40 - 44세",27977,17516,91,3013,0,199,5375,80,379,1324,0
"충청남도","여자","45 - 49세",30728,22408,39,2457,0,289,4558,39,218,720,0
"충청남도","여자","50 - 54세",35452,28901,30,1388,10,319,3819,32,270,683,0
"충청남도","여자","55 - 59세",31499,27560,0,830,0,156,2316,0,117,520,0
"충청남도","여자","60 - 64세",17682,15981,0,258,0,36,1103,0,42,262,0
"충청남도","여자","65세이상",14168,13021,0,206,0,60,519,0,30,332,0
"전라북도","계","계",747166,364217,1196,93624,2368,32871,100730,31765,21573,98169,653
"전라북도","계","15 - 19세",23532,9227,10,8501,42,487,2370,455,879,1561,0
"전라북도","계","20 - 24세",57072,14614,54,15436,189,1814,9375,1533,3367,10628,62
"전라북도","계","25 - 29세",80202,21211,149,15771,320,3931,13194,5344,3986,16199,97
"전라북도","계","30 - 34세",95508,27004,197,15867,508,5989,17327,7348,3618,17545,105
"전라북도","계","35 - 39세",87054,29547,131,12216,441,5424,16351,6172,2600,13979,193
"전라북도","계","40 - 44세",85467,36326,177,10107,328,5106,13984,4669,2269,12386,115
"전라북도","계","45 - 49세",78047,41265,163,7187,257,4210,10985,2698,1687,9535,60
"전라북도","계","50 - 54세",83010,54515,160,4929,261,3157,8113,2274,1339,8241,21
"전라북도","계","55 - 59세",70952,54130,102,2259,22,1918,5178,1054,938,5351,0
"전라북도","계","60 - 64세",44961,38544,43,844,0,683,2199,156,474,2018,0
"전라북도","계","65세이상",41361,37834,10,507,0,152,1654,62,416,726,0
"전라북도","남자","계",453485,192444,1114,61027,2150,30658,54469,29510,13946,67514,653
"전라북도","남자","15 - 19세",9527,5068,10,2512,11,298,857,184,85,502,0
"전라북도","남자","20 - 24세",22794,9371,43,5398,58,1255,3020,956,618,2013,62
"전라북도","남자","25 - 29세",53856,12604,138,13132,286,3774,7612,4848,2660,8705,97
"전라북도","남자","30 - 34세",67083,14344,187,12930,486,5835,10527,6951,2907,12811,105
"전라북도","남자","35 - 39세",58728,15474,120,9117,441,5217,9170,5888,2119,10989,193
"전라북도","남자","40 - 44세",55524,18755,158,7105,328,4839,7855,4530,1735,10104,115
"전라북도","남자","45 - 49세",46495,19496,163,4962,257,3965,5581,2657,1301,8053,60
"전라북도","남자","50 - 54세",47676,25880,140,3221,261,2928,4621,2254,1042,7308,21
"전라북도","남자","55 - 59세",39466,26496,102,1659,22,1797,2990,1034,670,4696,0
"전라북도","남자","60 - 64세",25583,20656,43,619,0,608,1255,146,403,1853,0
"전라북도","남자","65세이상",26753,24300,10,372,0,142,981,62,406,480,0
"전라북도","여자","계",293681,171773,82,32597,218,2213,46261,2255,7627,30655,0
"전라북도","여자","15 - 19세",14005,4159,0,5989,31,189,1513,271,794,1059,0
"전라북도","여자","20 - 24세",34278,5243,11,10038,131,559,6355,577,2749,8615,0
"전라북도","여자","25 - 29세",26346,8607,11,2639,34,157,5582,496,1326,7494,0
"전라북도","여자","30 - 34세",28425,12660,10,2937,22,154,6800,397,711,4734,0
"전라북도","여자","35 - 39세",28326,14073,11,3099,0,207,7181,284,481,2990,0
"전라북도","여자","40 - 44세",29943,17571,19,3002,0,267,6129,139,534,2282,0
"전라북도","여자","45 - 49세",31552,21769,0,2225,0,245,5404,41,386,1482,0
"전라북도","여자","50 - 54세",35334,28635,20,1708,0,229,3492,20,297,933,0
"전라북도","여자","55 - 59세",31486,27634,0,600,0,121,2188,20,268,655,0
"전라북도","여자","60 - 64세",19378,17888,0,225,0,75,944,10,71,165,0
"전라북도","여자","65세이상",14608,13534,0,135,0,10,673,0,10,246,0
"전라남도","계","계",1017780,619656,4542,93802,3539,48582,104409,32398,20848,89146,858
"전라남도","계","15 - 19세",23593,11510,128,4150,46,1396,2625,396,1359,1983,0
"전라남도","계","20 - 24세",82793,34076,550,14842,316,4877,10133,2289,3785,11803,122
"전라남도","계","25 - 29세",111622,42620,780,20305,752,7259,12982,6188,3939,16591,206
"전라남도","계","30 - 34세",119751,47705,526,17246,953,9324,16713,7354,3509,16206,215
"전라남도","계","35 - 39세",106202,47266,617,13004,622,7314,15619,5724,2609,13248,179
"전라남도","계","40 - 44세",105164,58262,536,9545,339,6293,14392,4038,1818,9858,83
"전라남도","계","45 - 49세",107713,72037,666,6501,255,4725,12154,2950,1210,7184,31
"전라남도","계","50 - 54세",119974,93317,462,4123,164,3807,8770,2157,980,6183,11
"전라남도","계","55 - 59세",102412,86280,199,2217,83,2356,5468,940,877,3981,11
"전라남도","계","60 - 64세",69188,61506,47,1155,9,986,3080,233,551,1621,0
"전라남도","계","65세이상",69368,65077,31,714,0,245,2473,129,211,488,0
"전라남도","남자","계",602176,320819,4215,71454,3183,44018,52238,29915,13364,62123,847
"전라남도","남자","15 - 19세",11097,7027,95,1625,11,894,702,181,105,457,0
"전라남도","남자","20 - 24세",43442,21582,503,8887,138,3909,3355,1416,889,2652,111
"전라남도","남자","25 - 29세",78412,25395,726,18403,671,7030,7381,5744,2858,9998,206
"전라남도","남자","30 - 34세",83267,25968,495,15144,914,8928,9053,6900,3033,12617,215
"전라남도","남자","35 - 39세",68949,24033,554,10423,610,6852,7999,5456,2072,10771,179
"전라남도","남자","40 - 44세",64507,29526,516,7267,329,5735,7336,3955,1364,8396,83
"전라남도","남자","45 - 49세",59753,33935,627,4495,254,4100,6316,2888,935,6172,31
"전라남도","남자","50 - 54세",64563,44791,442,2743,164,3346,4632,2127,788,5519,11
"전라남도","남자","55 - 59세",53212,41489,189,1404,83,2137,2638,918,672,3671,11
"전라남도","남자","60 - 64세",35785,30527,47,637,9,892,1509,233,478,1453,0
"전라남도","남자","65세이상",39189,36546,21,426,0,195,1317,97,170,417,0
"전라남도","여자","계",415604,298837,327,22348,356,4564,52171,2483,7484,27023,11
"전라남도","여자","15 - 19세",12496,4483,33,2525,35,502,1923,215,1254,1526,0
"전라남도","여자","20 - 24세",39351,12494,47,5955,178,968,6778,873,2896,9151,11
"전라남도","여자","25 - 29세",33210,17225,54,1902,81,229,5601,444,1081,6593,0
"전라남도","여자","30 - 34세",36484,21737,31,2102,39,396,7660,454,476,3589,0
"전라남도","여자","35 - 39세",37253,23233,63,2581,12,462,7620,268,537,2477,0
"전라남도","여자","40 - 44세",40657,28736,20,2278,10,558,7056,83,454,1462,0
"전라남도","여자","45 - 49세",47960,38102,39,2006,1,625,5838,62,275,1012,0
"전라남도","여자","50 - 54세",55411,48526,20,1380,0,461,4138,30,192,664,0
"전라남도","여자","55 - 59세",49200,44791,10,813,0,219,2830,22,205,310,0
"전라남도","여자","60 - 64세",33403,30979,0,518,0,94,1571,0,73,168,0
"전라남도","여자","65세이상",30179,28531,10,288,0,50,1156,32,41,71,0
"경상북도","계","계",1172205,547508,7820,225783,4252,49799,150248,40089,27629,116469,2608
"경상북도","계","15 - 19세",35227,3684,62,22171,70,927,3425,553,1747,2588,0
"경상북도","계","20 - 24세",99800,14368,559,43672,414,3487,14563,2390,5146,15043,158
"경상북도","계","25 - 29세",132751,24982,899,44329,1168,6440,20077,6380,5531,22231,714
"경상북도","계","30 - 34세",152418,38615,1317,39608,1170,8737,25540,9105,4735,22663,928
"경상북도","계","35 - 39세",137002,46218,1360,28081,497,8202,23855,7693,3476,17218,402
"경상북도","계","40 - 44세",119706,51914,1292,19028,466,6857,19978,5488,2330,12118,235
"경상북도","계","45 - 49세",115079,65486,1117,12957,222,5688,16101,3809,1397,8170,132
"경상북도","계","50 - 54세",127320,88082,809,8926,148,4884,12795,2942,1474,7221,39
"경상북도","계","55 - 59세",108527,84870,326,4488,77,3018,7701,1223,969,5855,0
"경상북도","계","60 - 64세",69898,60236,72,1529,0,1074,3828,390,539,2230,0
"경상북도","계","65세이상",74477,69053,7,994,20,485,2385,116,285,1132,0
"경상북도","남자","계",707530,292128,7420,151057,3961,46053,71540,36886,17671,78216,2598
"경상북도","남자","15 - 19세",9949,2705,23,4066,19,588,1275,128,369,776,0
"경상북도","남자","20 - 24세",40873,10018,450,17893,284,2449,4453,1378,1083,2707,158
"경상북도","남자","25 - 29세",96964,14159,855,40210,1138,6194,10738,5769,4101,13086,714
"경상북도","남자","30 - 34세",110323,20632,1307,34737,1141,8496,13684,8556,3867,16985,918
"경상북도","남자","35 - 39세",91856,23750,1329,22327,487,7882,11881,7441,2731,13626,402
"경상북도","남자","40 - 44세",75847,27170,1234,13550,456,6537,9353,5320,1756,10236,235
"경상북도","남자","45 - 49세",65944,31573,1097,8505,201,5283,7682,3710,1014,6747,132
"경상북도","남자","50 - 54세",70645,43509,740,5441,138,4460,5994,2904,1238,6182,39
"경상북도","남자","55 - 59세",59458,42822,326,2706,77,2741,3606,1223,768,5189,0
"경상북도","남자","60 - 64세",38443,32025,52,916,0,1004,1706,360,480,1900,0
"경상북도","남자","65세이상",47228,43765,7,706,20,419,1168,97,264,782,0
"경상북도","여자","계",464675,255380,400,74726,291,3746,78708,3203,9958,38253,10
"경상북도","여자","15 - 19세",25278,979,39,18105,51,339,2150,425,1378,1812,0
"경상북도","여자","20 - 24세",58927,4350,109,25779,130,1038,10110,1012,4063,12336,0
"경상북도","여자","25 - 29세",35787,10823,44,4119,30,246,9339,611,1430,9145,0
"경상북도","여자","30 - 34세",42095,17983,10,4871,29,241,11856,549,868,5678,10
"경상북도","여자","35 - 39세",45146,22468,31,5754,10,320,11974,252,745,3592,0
"경상북도","여자","40 - 44세",43859,24744,58,5478,10,320,10625,168,574,1882,0
"경상북도","여자","45 - 49세",49135,33913,20,4452,21,405,8419,99,383,1423,0
"경상북도","여자","50 - 54세",56675,44573,69,3485,10,424,6801,38,236,1039,0
"경상북도","여자","55 - 59세",49069,42048,0,1782,0,277,4095,0,201,666,0
"경상북도","여자","60 - 64세",31455,28211,20,613,0,70,2122,30,59,330,0
"경상북도","여자","65세이상",27249,25288,0,288,0,66,1217,19,21,350,0
"경상남도","계","계",1384606,411203,1542,434594,7061,77358,199545,53814,41728,149885,7876
"경상남도","계","15 - 19세",44007,2946,65,28000,84,1606,4512,847,2722,3225,0
"경상남도","계","20 - 24세",138602,10738,76,70198,526,5624,18954,3326,7444,21372,344
"경상남도","계","25 - 29세",200344,20229,227,94880,1047,10723,27684,8510,7880,27512,1652
"경상남도","계","30 - 34세",223326,29372,343,89866,1787,15662,37114,12450,7293,27383,2056
"경상남도","계","35 - 39세",184346,34316,219,61710,1607,13156,33488,11313,5189,21762,1586
"경상남도","계","40 - 44세",147117,38999,174,40689,1051,10618,27135,6855,3629,16569,1398
"경상남도","계","45 - 49세",121689,47783,181,24884,532,8489,19577,4802,2668,12243,530
"경상남도","계","50 - 54세",117470,65399,163,15134,378,5980,14441,3421,2353,9953,248
"경상남도","계","55 - 59세",93606,64499,62,6463,29,3670,9187,1696,1584,6354,62
"경상남도","계","60 - 64세",58117,46861,32,1938,20,1354,4324,431,678,2479,0
"경상남도","계","65세이상",55982,50061,0,832,0,476,3129,163,288,1033,0
"경상남도","남자","계",906020,223528,1458,325203,6635,71356,97951,49728,26779,95604,7778
"경상남도","남자","15 - 19세",14371,2206,55,8324,31,984,1426,267,452,626,0
"경상남도","남자","20 - 24세",59145,7567,45,33925,281,3741,5933,1776,1715,3829,333
"경상남도","남자","25 - 29세",155582,12641,227,86343,988,10186,15449,7896,5848,14373,1631
"경상남도","남자","30 - 34세",174217,16746,332,80568,1776,15254,20259,11810,5854,19562,2056
"경상남도","남자","35 - 39세",134877,18523,208,50926,1597,12674,17395,10980,4115,16873,1586
"경상남도","남자","40 - 44세",101370,21267,174,31290,1041,9939,13560,6707,2888,13126,1378
"경상남도","남자","45 - 49세",76411,23528,171,17551,504,7998,9274,4671,2004,10215,495
"경상남도","남자","50 - 54세",69733,32220,152,10316,368,5506,7100,3382,1791,8650,248
"경상남도","남자","55 - 59세",52490,32073,62,4327,29,3374,4137,1665,1291,5481,51
"경상남도","남자","60 - 64세",32433,24917,32,1107,20,1244,2005,421,533,2154,0
"경상남도","남자","65세이상",35391,31840,0,526,0,456,1413,153,288,715,0
"경상남도","여자","계",478586,187675,84,109391,426,6002,101594,4086,14949,54281,98
"경상남도","여자","15 - 19세",29636,740,10,19676,53,622,3086,580,2270,2599,0
"경상남도","여자","20 - 24세",79457,3171,31,36273,245,1883,13021,1550,5729,17543,11
"경상남도","여자","25 - 29세",44762,7588,0,8537,59,537,12235,614,2032,13139,21
"경상남도","여자","30 - 34세",49109,12626,11,9298,11,408,16855,640,1439,7821,0
"경상남도","여자","35 - 39세",49469,15793,11,10784,10,482,16093,333,1074,4889,0
"경상남도","여자","40 - 44세",45747,17732,0,9399,10,679,13575,148,741,3443,20
"경상남도","여자","45 - 49세",45278,24255,10,7333,28,491,10303,131,664,2028,35
"경상남도","여자","50 - 54세",47737,33179,11,4818,10,474,7341,39,562,1303,0
"경상남도","여자","55 - 59세",41116,32426,0,2136,0,296,5050,31,293,873,11
"경상남도","여자","60 - 64세",25684,21944,0,831,0,110,2319,10,145,325,0
"경상남도","여자","65세이상",20591,18221,0,306,0,20,1716,10,0,318,0
"제주도","계","계",200608,83733,36,7309,835,12810,41590,14569,7298,32395,33
"제주도","계","15 - 19세",5081,1234,0,278,20,373,1486,410,396,884,0
"제주도","계","20 - 24세",23595,4450,0,1201,83,1505,7104,2041,1649,5562,0
"제주도","계","25 - 29세",30039,6626,11,1373,205,2172,7873,3379,1642,6747,11
"제주도","계","30 - 34세",29664,8091,5,1388,199,2623,7289,3213,1324,5510,22
"제주도","계","35 - 39세",23472,7718,0,1020,147,2024,5515,2215,826,4007,0
"제주도","계","40 - 44세",21380,9845,10,754,89,1417,4086,1451,497,3231,0
"제주도","계","45 - 49세",19836,10761,0,482,31,1210,3168,1036,423,2725,0
"제주도","계","50 - 54세",17831,11525,0,480,39,770,2435,596,244,1742,0
"제주도","계","55 - 59세",13966,10259,10,194,22,461,1495,146,106,1273,0
"제주도","계","60 - 64세",7147,5546,0,78,0,207,622,66,125,503,0
"제주도","계","65세이상",8597,7678,0,61,0,48,517,16,66,211,0
"제주도","남자","계",117679,42385,36,5631,751,11443,20219,12097,4006,21078,33
"제주도","남자","15 - 19세",1934,636,0,132,0,257,526,66,49,268,0
"제주도","남자","20 - 24세",9279,2879,0,756,45,1140,2049,753,307,1350,0
"제주도","남자","25 - 29세",19986,4038,11,1190,193,2035,4608,2990,980,3930,11
"제주도","남자","30 - 34세",20845,4697,5,1079,189,2543,4237,3023,1038,4012,22
"제주도","남자","35 - 39세",15676,4160,0,882,147,1853,2701,2074,627,3232,0
"제주도","남자","40 - 44세",13784,5256,10,611,85,1266,2020,1374,332,2830,0
"제주도","남자","45 - 49세",12116,5524,0,372,31,1097,1484,1015,283,2310,0
"제주도","남자","50 - 54세",10219,5464,0,404,39,659,1378,574,189,1512,0
"제주도","남자","55 - 59세",7375,4754,10,141,22,378,723,146,71,1130,0
"제주도","남자","60 - 64세",3153,2095,0,45,0,187,259,66,84,417,0
"제주도","남자","65세이상",3312,2882,0,19,0,28,234,16,46,87,0
"제주도","여자","계",82929,41348,0,1678,84,1367,21371,2472,3292,11317,0
"제주도","여자","15 - 19세",3147,598,0,146,20,116,960,344,347,616,0
"제주도","여자","20 - 24세",14316,1571,0,445,38,365,5055,1288,1342,4212,0
"제주도","여자","25 - 29세",10053,2588,0,183,12,137,3265,389,662,2817,0
"제주도","여자","30 - 34세",8819,3394,0,309,10,80,3052,190,286,1498,0
"제주도","여자","35 - 39세",7796,3558,0,138,0,171,2814,141,199,775,0
"제주도","여자","40 - 44세",7596,4589,0,143,4,151,2066,77,165,401,0
"제주도","여자","45 - 49세",7720,5237,0,110,0,113,1684,21,140,415,0
"제주도","여자","50 - 54세",7612,6061,0,76,0,111,1057,22,55,230,0
"제주도","여자","55 - 59세",6591,5505,0,53,0,83,772,0,35,143,0
"제주도","여자","60 - 64세",3994,3451,0,33,0,20,363,0,41,86,0
"제주도","여자","65세이상",5285,4796,0,42,0,20,283,0,20,124,0
